question,document
"Are there any finished TV anime with an episodic feel, set around village-to-village encounters, where people have to live with the strange consequences of dealing with invisible beings?",24701
"Can anyone recommend a TV anime with military sci-fi, heavy drama, and a brutal war setting where a dehumanized squad keeps getting sent back to the front lines?",48569
"I’m looking for an anime based on a light novel that mixes propaganda, battlefield politics, and a constantly escalating war against a machine enemy. Any suggestions?",48569
Are there any R-rated war anime about a small squad of soldiers trying to find purpose again after being pulled out of a safe place and thrown back into combat?,48569
"What should I watch if I want a sci-fi drama with two factions, a newly formed citizenship system, and lots of pain and death on the battlefield?",48569
"Can you recommend an anime where the cast is quarantined on a military base for a while, then ends up fighting alongside an imperial-era survivor in a new squadron?",48569
Can anyone recommend an anime about a young prodigy in early 15th-century Poland who gets pulled from theology into astronomy and has to keep his beliefs secret from a powerful church?,52215
I’m looking for a TV anime based on a manga where someone risks gruesome punishment to prove a heliocentric theory and build scientific evidence in a hostile religious society.,52215
"Any dramas with a serious, historical feel where the main conflict is scientific curiosity versus church-backed heresy accusations?",52215
"What should I watch if I want an anime about careful calculations, empirical thinking, and trying to uncover the truth about the universe while staying under the radar?",52215
"Are there any 17+ anime with a tense, oppressive atmosphere centered on forbidden astronomy and a protagonist torn between rational ambition and social approval?",52215
Can anyone recommend an anime where a student gets a power that can force absolute obedience and then uses a masked identity to lead a rebellion?,1575
"I’m looking for a TV anime with sci-fi and drama vibes, plus a revenge story against an oppressive military empire.",1575
"Any recommendations for a series about a foreign-ruled country, resistance fighters, and a clever protagonist playing both sides?",1575
"What should I watch if I want a 25-episode original anime with a dark tone, violence, and a mastermind pulling off anti-empire attacks?",1575
"Are there any anime about a mysterious power-giver, a vigilante alter ego, and a plan to fight back after a nation’s conquest?",1575
"Can anyone recommend a TV anime with psychic powers, comedy, and supernatural cases, but that also focuses on the main character trying to grow up and become more independent?",50172
"I’m looking for an anime where a teen esper deals with both everyday life problems and wild paranormal incidents, with a strong mix of action, comedy, and emotional drama. Any recs?",50172
"What are some anime about a powerful psychic working with a mentor and a new assistant to solve client cases, while also struggling with emotional stability and maturity?",50172
"Any good action-comedy supernatural anime where the main character has to balance school life, personal growth, and dangerous psychic conflicts?",50172
